gene_id	bundle_id	chr	left	right	FPKM	FPKM_conf_lo	FPKM_conf_hi	status
NCU00416	22610	supercont10.3	3779908	3781029	21.183	15.9522	26.4138	OK
NCU00417	22610	supercont10.3	3780943	3781922	43.1068	32.2667	53.9469	OK
NCU00421	22613	supercont10.3	3794913	3797318	13.2109	5.94151	20.4802	OK
NCU00420	22612	supercont10.3	3791544	3793755	187.039	159.687	214.391	OK
NCU00425	22617	supercont10.3	3817377	3818117	0	0	0	OK
NCU00426	22618	supercont10.3	3820122	3821202	10.7804	4.21369	17.3471	OK
NCU00418	22611	supercont10.3	3782185	3783325	703.137	650.704	755.57	OK
NCU00419	22611	supercont10.3	3783071	3784120	8.7549	7.83913	9.67067	OK
NCU00427	22619	supercont10.3	3822035	3824910	12.2962	5.28304	19.3094	OK
NCU00423	22615	supercont10.3	3802546	3808379	18.4652	9.87098	27.0594	OK
NCU00428	22620	supercont10.3	3826068	3829508	10.2664	3.85815	16.6746	OK
NCU00431	22622	supercont10.3	3837066	3838854	85.7404	67.2212	104.26	OK
NCU00430	22621	supercont10.3	3832917	3836776	34.5882	22.8259	46.3506	OK
NCU00424	22616	supercont10.3	3809462	3814896	16.6488	8.48819	24.8094	OK
NCU00434	22624	supercont10.3	3847355	3850146	52.6042	38.0984	67.1099	OK
NCU00435	22625	supercont10.3	3851861	3853186	94.9009	75.4174	114.384	OK
NCU00439	22629	supercont10.3	3860990	3861681	0	0	0	OK
NCU00437	22627	supercont10.3	3857405	3858464	2.04587	0	4.90655	OK
NCU00432	22623	supercont10.3	3840005	3844800	18.7715	10.1062	27.4367	OK
NCU00438	22628	supercont10.3	3858593	3860295	8.5124	2.6772	14.3476	OK
NCU00436	22626	supercont10.3	3853707	3856950	26.1966	15.9601	36.4332	OK
NCU00441	22631	supercont10.3	3871084	3873007	19.5819	10.7316	28.4322	OK
NCU00440	22630	supercont10.3	3864566	3867813	46.2677	32.6636	59.8718	OK
NCU00442	22632	supercont10.3	3875344	3878092	44.883	31.4841	58.282	OK
NCU11853	22637	supercont10.3	3894348	3895231	1.26177	0	3.50834	OK
NCU00444	22634	supercont10.3	3881766	3884174	46.2123	32.6164	59.8082	OK
NCU00443	22633	supercont10.3	3878794	3880981	423.929	382.75	465.108	OK
NCU00446	22636	supercont10.3	3890803	3893626	10.8353	4.25191	17.4187	OK
NCU00445	22635	supercont10.3	3886760	3890617	13.1552	5.90116	20.4092	OK
NCU00447	22638	supercont10.3	3896295	3899606	46.8958	33.1997	60.5919	OK
NCU00450	22640	supercont10.3	3904150	3907062	98.123	78.3116	117.934	OK
NCU00448	22639	supercont10.3	3899768	3902864	6.10903	1.3042	10.9139	OK
NCU00449	22639	supercont10.3	3902785	3903862	1.16859	0.658653	1.67853	OK
NCU00453	22642	supercont10.3	3911748	3914158	34.5624	22.8044	46.3203	OK
NCU00454	22643	supercont10.3	3915159	3917358	12.786	5.63451	19.9375	OK
NCU00451	22641	supercont10.3	3907851	3909661	297.95	263.427	332.472	OK
NCU00455	22644	supercont10.3	3920475	3922556	35.7157	23.7631	47.6682	OK
NCU00456	22645	supercont10.3	3922881	3923956	178.84	152.093	205.586	OK
NCU00458	22647	supercont10.3	3927959	3929323	34.3877	22.6595	46.1159	OK
NCU00457	22646	supercont10.3	3924556	3927590	79.8776	62.0028	97.7525	OK
NCU00462	22650	supercont10.3	3950186	3951442	0	0	0	OK
NCU00463	22651	supercont10.3	3953557	3955677	35.0949	23.2467	46.9431	OK
NCU00461	22649	supercont10.3	3944255	3949945	51.707	37.3255	66.0885	OK
NCU00464	22652	supercont10.3	3957226	3958584	1039.22	974.75	1103.7	OK
NCU00465	22653	supercont10.3	3959072	3961481	89.8691	70.9092	108.829	OK
NCU00468	22655	supercont10.3	3966733	3968806	24.5509	14.6411	34.4606	OK
NCU00471	22657	supercont10.3	3973593	3975760	16.4529	8.3405	24.5654	OK
NCU00473	22659	supercont10.3	3980362	3981889	32.0968	20.766	43.4276	OK
NCU00472	22658	supercont10.3	3977250	3979744	58.9667	43.6087	74.3247	OK
NCU00474	22660	supercont10.3	3982864	3983903	0	0	0	OK
NCU00459	22648	supercont10.3	3931580	3941213	4.89244	0.46867	9.31622	OK
NCU00469	22656	supercont10.3	3969278	3970745	31.6888	21.8872	41.4905	OK
NCU00470	22656	supercont10.3	3970505	3972249	11.9916	8.56291	15.4203	OK
NCU00466	22654	supercont10.3	3962243	3964706	15.3518	11.3999	19.3037	OK
NCU00467	22654	supercont10.3	3964564	3966179	62.2617	48.6093	75.914	OK
NCU00422	22614	supercont10.3	3798583	3800736	266.388	233.744	299.033	OK
NCU00478	22663	supercont10.3	3993651	3996220	5.76659	0.963842	10.5693	OK
NCU00483	22666	supercont10.3	4018013	4019696	11.2946	4.5731	18.0161	OK
NCU00477	22662	supercont10.3	3989597	3991832	856.66	798.122	915.197	OK
NCU00485	22668	supercont10.3	4021972	4022598	2.22163	0	5.20265	OK
NCU00484	22667	supercont10.3	4020062	4021130	313.73	278.305	349.155	OK
NCU00480	22664	supercont10.3	4003902	4009231	34.5769	22.8165	46.3373	OK
NCU00481	22665	supercont10.3	4011504	4016037	51.8949	37.4872	66.3025	OK
NCU00487	22670	supercont10.3	4027569	4028836	12.7483	5.60734	19.8892	OK
NCU00486	22669	supercont10.3	4023236	4027217	40.8266	28.0475	53.6058	OK
NCU00488	22671	supercont10.3	4029122	4031964	131.095	108.196	153.995	OK
NCU11185	22672	supercont10.3	4032870	4035582	21.4286	12.1704	30.6868	OK
NCU00491	22675	supercont10.3	4042058	4042618	0	0	0	OK
NCU00490	22674	supercont10.3	4038712	4041966	34.6815	22.9033	46.4597	OK
NCU00492	22676	supercont10.3	4044636	4047675	38.5509	26.133	50.9687	OK
NCU00489	22673	supercont10.3	4036510	4038313	763.621	708.354	818.889	OK
NCU00493	22677	supercont10.3	4048868	4051066	121.049	99.0448	143.054	OK
NCU00494	22678	supercont10.3	4051507	4054296	12.851	5.68134	20.0206	OK
NCU00496	22680	supercont10.3	4061392	4063354	46.8578	33.1673	60.5484	OK
NCU10906	22683	supercont10.3	4094260	4095162	0	0	0	OK
NCU00497	22681	supercont10.3	4065374	4067005	18.5732	9.95385	27.1925	OK
NCU11855	22685	supercont10.3	4100801	4101266	0	0	0	OK
NCU08975	22687	supercont10.3	4104844	4106545	0	0	0	OK
NCU08973	22684	supercont10.3	4098025	4099611	91.6593	72.5115	110.807	OK
NCU00498	22682	supercont10.3	4068125	4071258	16.288	8.21632	24.3597	OK
NCU00495	22679	supercont10.3	4055727	4060544	15.5281	7.64697	23.4093	OK
NCU08974	22686	supercont10.3	4101457	4104491	18.2546	9.7095	26.7997	OK
NCU08976	22688	supercont10.3	4106732	4109251	372.594	333.988	411.199	OK
NCU08979	22690	supercont10.3	4122528	4123358	0	0	0	OK
NCU08980	22691	supercont10.3	4124179	4126613	25.5056	15.405	35.6062	OK
NCU08982	22693	supercont10.3	4129007	4130588	20.5027	11.4467	29.5587	OK
NCU08981	22692	supercont10.3	4126865	4128939	9.85338	3.57536	16.1314	OK
NCU08983	22694	supercont10.3	4131188	4133664	19.4607	10.6378	28.2835	OK
NCU08987	22697	supercont10.3	4139774	4140281	0	0	0	OK
NCU08986	22696	supercont10.3	4138035	4138862	115.269	93.7967	136.742	OK
NCU08988	22698	supercont10.3	4141964	4143390	13.8479	6.40534	21.2904	OK
NCU08989	22699	supercont10.3	4145850	4147243	57.1047	41.9912	72.2183	OK
NCU08984	22695	supercont10.3	4134634	4136268	12.9221	9.58757	16.2566	OK
NCU08985	22695	supercont10.3	4136091	4137398	81.1503	65.1484	97.1522	OK
NCU00475	22661	supercont10.3	3985655	3987234	2353.08	2257.32	2448.85	OK
NCU00476	22661	supercont10.3	3987166	3988533	32.2472	30.4048	34.0895	OK
NCU08992	22703	supercont10.3	4155544	4156452	33.3609	21.8092	44.9127	OK
NCU10169	22704	supercont10.3	4156525	4157759	14.2154	6.67472	21.756	OK
NCU11399	22702	supercont10.3	4153271	4155218	18.3628	9.79241	26.9331	OK
NCU08990	22700	supercont10.3	4147629	4148895	3061.22	2950.56	3171.87	OK
NCU08994	22706	supercont10.3	4164737	4166456	10.6697	4.13681	17.2026	OK
NCU08997	22708	supercont10.3	4171420	4173508	134.885	111.657	158.113	OK
NCU08995	22707	supercont10.3	4167917	4170326	13.5504	8.38663	18.7141	OK
NCU08996	22707	supercont10.3	4170311	4170913	51.0855	40.8324	61.3386	OK
NCU08993	22705	supercont10.3	4158266	4164678	16.25	8.18774	24.3122	OK
NCU09000	22711	supercont10.3	4180436	4182301	36.2413	24.2012	48.2815	OK
NCU09001	22712	supercont10.3	4183015	4185215	22.3832	12.921	31.8454	OK
NCU08999	22710	supercont10.3	4176477	4178838	23.2978	13.6438	32.9518	OK
NCU09002	22713	supercont10.3	4185953	4186873	343.317	306.26	380.375	OK
NCU09003	22714	supercont10.3	4186938	4189077	46.5775	32.9279	60.227	OK
NCU09004	22715	supercont10.3	4191334	4193033	79.5616	61.7221	97.4011	OK
NCU09006	22717	supercont10.3	4197210	4198828	17.1351	8.85619	25.414	OK
NCU09005	22716	supercont10.3	4193577	4196123	23.1717	13.5443	32.7991	OK
NCU09008	22719	supercont10.3	4207674	4208841	9.58353	3.39207	15.775	OK
NCU08977	22689	supercont10.3	4112205	4115210	268.195	239.339	297.05	OK
NCU08978	22689	supercont10.3	4115195	4118231	59.2397	51.9342	66.5452	OK
NCU09007	22718	supercont10.3	4199758	4204318	1.91023	0	4.67444	OK
NCU10429	22722	supercont10.3	4225301	4226478	9.62274	3.41863	15.8269	OK
NCU11856	22721	supercont10.3	4219978	4221350	11.4739	4.69926	18.2485	OK
NCU09010	22720	supercont10.3	4215182	4218201	250.932	219.251	282.614	OK
NCU09015	22725	supercont10.3	4244061	4246799	1.25214	0	3.49011	OK
NCU09017	22726	supercont10.3	4250687	4253023	16.4131	8.31046	24.5157	OK
NCU09018	22727	supercont10.3	4253695	4255013	49.2534	35.2173	63.2896	OK
NCU08991	22701	supercont10.3	4149134	4150821	500.474	455.727	545.22	OK
NCU09012	22723	supercont10.3	4230809	4237852	46.9071	33.2094	60.6049	OK
NCU07580	22728	supercont10.3	4282056	4284735	68.6418	52.0718	85.2119	OK
NCU07576	22731	supercont10.3	4293332	4295097	11.4707	4.69701	18.2444	OK
NCU07579	22729	supercont10.3	4285204	4288874	9.75561	3.50882	16.0024	OK
NCU07575	22732	supercont10.3	4295550	4297795	1.37449	0	3.71926	OK
NCU07573	22734	supercont10.3	4306147	4306542	0	0	0	OK
NCU07572	22735	supercont10.3	4311606	4312890	14.4642	6.85784	22.0706	OK
NCU07574	22733	supercont10.3	4300900	4303610	42.2063	29.213	55.1996	OK
NCU08998	22709	supercont10.3	4173868	4175988	221.332	191.572	251.092	OK
NCU07578	22730	supercont10.3	4289311	4291112	13.7129	8.35694	19.0689	OK
NCU07577	22730	supercont10.3	4291107	4292432	14.8034	9.4701	20.1366	OK
NCU09013	22724	supercont10.3	4239857	4240840	111.934	95.8749	127.993	OK
NCU09014	22724	supercont10.3	4240757	4242371	36.0431	28.1655	43.9208	OK
NCU07571	22736	supercont10.3	4313951	4319663	19.3893	10.5826	28.1959	OK
NCU07568	22738	supercont10.3	4325242	4327329	37.0199	24.8511	49.1887	OK
NCU07569	22737	supercont10.3	4322896	4324551	321.559	285.695	357.423	OK
NCU07567	22739	supercont10.3	4327829	4329980	126.771	104.252	149.289	OK
NCU07565	22740	supercont10.3	4338824	4343211	6.57355	1.44576	11.7013	OK
NCU07564	22741	supercont10.3	4344983	4347377	23.5729	14.5368	32.609	OK
NCU07563	22741	supercont10.3	4347323	4349029	5.65759	3.908	7.40717	OK
NCU07560	22744	supercont10.3	4358237	4359995	32.0104	20.6948	43.3259	OK
NCU07559	22745	supercont10.3	4360235	4362736	1.72809	0	4.35723	OK
NCU07555	22749	supercont10.3	4380499	4381209	0	0	0	OK
NCU07558	22746	supercont10.3	4363245	4365690	34.3041	22.5901	46.018	OK
NCU07562	22742	supercont10.3	4350375	4351675	1950.66	1862.33	2038.99	OK
NCU07557	22747	supercont10.3	4367074	4370741	2.5269	0	5.70614	OK
NCU07553	22751	supercont10.3	4397198	4398959	13.7908	6.36357	21.2179	OK
NCU07551	22753	supercont10.3	4403478	4404865	10.8744	4.27914	17.4697	OK
NCU07552	22752	supercont10.3	4401121	4402920	20.7628	11.6496	29.8761	OK
NCU07554	22750	supercont10.3	4382823	4386855	13.6717	6.27666	21.0668	OK
NCU07561	22743	supercont10.3	4353603	4356757	27.7977	17.2849	38.3106	OK
NCU11857	22743	supercont10.3	4356744	4357441	1.16235	0.994088	1.33061	OK
NCU07556	22748	supercont10.3	4371464	4377756	13.6668	6.27306	21.0605	OK
NCU07547	22756	supercont10.3	4412586	4413948	16.7206	8.54246	24.8988	OK
NCU07548	22755	supercont10.3	4408489	4411049	29.325	18.4945	40.1555	OK
NCU07545	22758	supercont10.3	4422954	4424283	17.9166	9.45099	26.3822	OK
NCU07543	22760	supercont10.3	4429290	4431579	9.85275	3.57493	16.1306	OK
NCU07544	22759	supercont10.3	4424392	4428152	26.2443	15.9984	36.4901	OK
NCU07546	22757	supercont10.3	4417542	4421983	17.4462	9.09247	25.7999	OK
NCU07542	22761	supercont10.3	4432216	4434472	122.485	100.351	144.62	OK
NCU07540	22763	supercont10.3	4442635	4443891	1.767	0	4.42557	OK
NCU07541	22762	supercont10.3	4436087	4437815	42.006	29.0436	54.9684	OK
NCU07539	22764	supercont10.3	4445145	4446406	16.5411	8.40694	24.6752	OK
NCU07538	22765	supercont10.3	4447414	4449005	4.65246	0.338549	8.96637	OK
NCU07537	22766	supercont10.3	4450223	4452459	3.83493	0	7.75152	OK
NCU07536	22767	supercont10.3	4453252	4454650	59.9004	44.4214	75.3795	OK
NCU11858	22770	supercont10.3	4467879	4469161	0.532757	0	1.99256	OK
NCU07535	22768	supercont10.3	4456652	4459758	12.325	5.30358	19.3464	OK
NCU07533	22771	supercont10.3	4470662	4472645	1.18237	0	3.35711	OK
NCU07532	22772	supercont10.3	4478062	4480084	21.3121	12.0791	30.5451	OK
NCU07529	22775	supercont10.3	4488436	4489272	17.9103	9.44618	26.3744	OK
NCU07530	22774	supercont10.3	4485731	4487909	23.4559	13.7696	33.1421	OK
NCU07526	22778	supercont10.3	4495887	4497562	0.460409	0	1.81748	OK
NCU07531	22773	supercont10.3	4480569	4483197	5.60309	0.868918	10.3373	OK
NCU07528	22776	supercont10.3	4489965	4491983	16.2131	8.16	24.2662	OK
NCU07527	22777	supercont10.3	4492893	4494975	1.48345	0	3.9194	OK
NCU07534	22769	supercont10.3	4462887	4467295	9.58355	3.39209	15.775	OK
NCU11368	22780	supercont10.3	4504877	4506218	16.7772	8.5852	24.9692	OK
NCU07525	22779	supercont10.3	4500623	4503723	0.10702	0	0.761298	OK
NCU11367	22781	supercont10.3	4506441	4508169	62.2658	46.4841	78.0476	OK
NCU07520	22784	supercont10.3	4526736	4527663	2.41399	0	5.52139	OK
NCU07518	22786	supercont10.3	4537103	4539418	9.85772	3.57832	16.1371	OK
NCU07519	22785	supercont10.3	4532660	4535060	8.53703	2.69339	14.3807	OK
NCU07523	22782	supercont10.3	4508505	4511911	64.7465	48.6535	80.8396	OK
NCU07521	22783	supercont10.3	4518014	4521179	29.1212	18.3284	39.914	OK
NCU07517	22787	supercont10.3	4543886	4545698	81.3004	63.2671	99.3337	OK
NCU11860	22792	supercont10.3	4570995	4572273	18.0978	9.58949	26.6061	OK
NCU07514	22789	supercont10.3	4554070	4558095	21.0312	11.8592	30.2031	OK
NCU11859	22791	supercont10.3	4569189	4570645	158.646	133.455	183.837	OK
NCU07513	22790	supercont10.3	4564456	4568496	5.10213	0.584552	9.61971	OK
NCU07510	22794	supercont10.3	4577528	4578450	0	0	0	OK
NCU08189	22795	supercont10.3	4598535	4599913	4.12601	0.0634917	8.18852	OK
NCU07511	22793	supercont10.3	4573917	4575576	11.6459	4.82071	18.4712	OK
NCU08192	22798	supercont10.3	4606354	4606862	0	0	0	OK
NCU08191	22797	supercont10.3	4602825	4603846	4.58062	0.300146	8.8611	OK
NCU08190	22796	supercont10.3	4599939	4601666	46.6257	32.9691	60.2823	OK
NCU08193	22799	supercont10.3	4607839	4609154	33.2487	21.7164	44.7811	OK
NCU07516	22788	supercont10.3	4546065	4551647	15.6693	7.75244	23.5862	OK
NCU08194	22800	supercont10.3	4611366	4613432	13.2566	5.97464	20.5385	OK
NCU11286	22805	supercont10.3	4631534	4633728	0	0	0	OK
NCU08204	22806	supercont10.3	4634181	4636013	0	0	0	OK
NCU08200	22804	supercont10.3	4626604	4626922	0	0	0	OK
NCU08206	22807	supercont10.3	4638294	4639296	0	0	0	OK
NCU08207	22808	supercont10.3	4640145	4641315	0	0	0	OK
NCU08208	22809	supercont10.3	4644660	4645491	0	0	0	OK
NCU08209	22810	supercont10.3	4646676	4647252	0	0	0	OK
NCU08210	22811	supercont10.3	4648489	4649239	0	0	0	OK
NCU08211	22812	supercont10.3	4649975	4652197	0	0	0	OK
NCU08212	22813	supercont10.3	4652961	4654746	0	0	0	OK
NCU08213	22814	supercont10.3	4655559	4656093	0	0	0	OK
NCU10210	22815	supercont10.3	4657090	4658449	0	0	0	OK
NCU08199	22803	supercont10.3	4624413	4626045	11.6948	4.85524	18.5343	OK
NCU08197	22802	supercont10.3	4619400	4622174	3.30459	0	6.94029	OK
NCU08195	22801	supercont10.3	4613758	4616665	69.5004	52.827	86.1738	OK
NCU08216	22816	supercont10.3	4665064	4667403	20.824	11.6973	29.9507	OK
NCU08217	22817	supercont10.3	4667715	4669227	32.8987	21.4273	44.3702	OK
NCU08219	22819	supercont10.3	4673730	4674312	0	0	0	OK
NCU08220	22820	supercont10.3	4675408	4676370	0	0	0	OK
NCU08221	22821	supercont10.3	4676767	4677879	0	0	0	OK
NCU08223	22823	supercont10.3	4683041	4684305	13.0427	5.81977	20.2656	OK
NCU08224	22824	supercont10.3	4686740	4687494	92.5811	73.3372	111.825	OK
NCU08222	22822	supercont10.3	4680232	4682796	0	0	0	OK
NCU08218	22818	supercont10.3	4670316	4672795	30.8463	19.7384	41.9542	OK
NCU08226	22826	supercont10.3	4693332	4696301	3.78153	0	7.67076	OK
NCU08225	22825	supercont10.3	4688145	4690158	119.278	97.4348	141.12	OK
NCU08229	22829	supercont10.3	4706690	4708760	22.5145	13.0246	32.0044	OK
NCU08227	22827	supercont10.3	4697019	4698563	12.2531	5.25193	19.2543	OK
NCU08228	22828	supercont10.3	4700087	4702749	5.37141	0.736152	10.0067	OK
NCU08231	22831	supercont10.3	4717190	4718887	40.0515	27.3942	52.7087	OK
NCU08234	22835	supercont10.3	4732541	4733660	0	0	0	OK
NCU08235	22836	supercont10.3	4735925	4738698	0	0	0	OK
NCU08233	22834	supercont10.3	4726808	4727471	3.09573	0	6.61467	OK
NCU08236	22837	supercont10.3	4740151	4742400	0	0	0	OK
NCU08237	22838	supercont10.3	4743261	4743806	0	0	0	OK
NCU08238	22839	supercont10.3	4744492	4745995	0	0	0	OK
NCU11861	22833	supercont10.3	4725646	4726429	2.04665	0	4.90787	OK
NCU08230	22830	supercont10.3	4712738	4715632	27.1737	16.748	37.5994	OK
NCU08240	22841	supercont10.3	4752018	4752486	0	0	0	OK
NCU08239	22840	supercont10.3	4748855	4749347	0	0	0	OK
NCU08241	22842	supercont10.3	4754827	4756339	0	0	0	OK
NCU08242	22843	supercont10.3	4757558	4758706	0	0	0	OK
NCU11862	22844	supercont10.3	4759636	4760743	0	0	0	OK
NCU08243	22845	supercont10.3	4761940	4764324	0	0	0	OK
NCU08245	22847	supercont10.3	4767459	4769023	0	0	0	OK
NCU08244	22846	supercont10.3	4764576	4766164	0	0	0	OK
NCU08246	22848	supercont10.3	4769936	4770464	0	0	0	OK
NCU08247	22849	supercont10.3	4772092	4772442	0	0	0	OK
NCU08248	22850	supercont10.3	4773153	4773851	0	0	0	OK
NCU08249	22851	supercont10.3	4775945	4776607	0	0	0	OK
NCU08253	22855	supercont10.3	4786332	4787613	0	0	0	OK
NCU08252	22854	supercont10.3	4782347	4783813	0	0	0	OK
NCU08251	22853	supercont10.3	4780590	4781498	0	0	0	OK
NCU08255	22857	supercont10.3	4791552	4792371	0	0	0	OK
NCU08256	22858	supercont10.3	4794103	4794463	0	0	0	OK
NCU08232	22832	supercont10.3	4722172	4723762	45.805	32.2692	59.3409	OK
NCU08254	22856	supercont10.3	4788657	4789684	0	0	0	OK
NCU08250	22852	supercont10.3	4778022	4779106	0.790931	0	2.56962	OK
NCU11863	22861	supercont10.3	4800160	4800732	0	0	0	OK
NCU08257	22859	supercont10.3	4795016	4795815	0	0	0	OK
NCU08258	22860	supercont10.3	4797219	4798623	0	0	0	OK
NCU11864	22864	supercont10.3	4809122	4810856	0	0	0	OK
NCU08260	22863	supercont10.3	4807035	4808227	0	0	0	OK
NCU08259	22862	supercont10.3	4802862	4804759	0	0	0	OK
NCU08262	22866	supercont10.3	4815060	4816061	0	0	0	OK
NCU08263	22867	supercont10.3	4818972	4820221	0	0	0	OK
NCU08261	22865	supercont10.3	4811605	4812655	0	0	0	OK
NCU08265	22869	supercont10.3	4823695	4824538	0	0	0	OK
NCU08264	22868	supercont10.3	4820892	4822548	0	0	0	OK
NCU11865	22870	supercont10.3	4825345	4825846	0	0	0	OK
NCU11866	22871	supercont10.3	4826687	4827377	0	0	0	OK
NCU08576	22872	supercont10.3	4857481	4857922	0	0	0	OK
NCU11867	22874	supercont10.3	4860631	4861381	0	0	0	OK
NCU08574	22875	supercont10.3	4861542	4862238	0	0	0	OK
NCU08575	22873	supercont10.3	4858978	4859825	0	0	0	OK
NCU08573	22876	supercont10.3	4862926	4864049	0	0	0	OK
NCU08571	22878	supercont10.3	4872419	4872943	0	0	0	OK
NCU08572	22877	supercont10.3	4868986	4869940	0	0	0	OK
NCU08569	22880	supercont10.3	4876326	4878077	0	0	0	OK
NCU08570	22879	supercont10.3	4873985	4874990	1.19966	0	3.39024	OK
NCU10396	22882	supercont10.3	4882713	4883819	0	0	0	OK
NCU08568	22881	supercont10.3	4880900	4882011	144.151	120.139	168.164	OK
NCU08566	22883	supercont10.3	4885178	4888020	48.6258	34.6794	62.5722	OK
NCU08564	22885	supercont10.3	4896109	4897266	0	0	0	OK
NCU08561	22887	supercont10.3	4907256	4909071	35.5794	23.6497	47.5091	OK
NCU08563	22886	supercont10.3	4899724	4902879	7.79064	2.20829	13.373	OK
NCU08560	22888	supercont10.3	4913645	4915244	68.0806	51.5784	84.5828	OK
NCU08557	22892	supercont10.3	4932173	4932775	25.9391	15.753	36.1252	OK
NCU08559	22889	supercont10.3	4920187	4922341	7.72907	2.16883	13.2893	OK
NCU08558	22891	supercont10.3	4927312	4929808	0.385961	0	1.62848	OK
NCU11869	22890	supercont10.3	4923245	4925303	5.09085	0.578266	9.60343	OK
NCU08555	22894	supercont10.3	4942497	4944487	1.43367	0	3.82839	OK
NCU08556	22893	supercont10.3	4933355	4935818	22.9717	13.3859	32.5575	OK
NCU08565	22884	supercont10.3	4889010	4893931	59.9779	44.4888	75.467	OK
NCU08554	22895	supercont10.3	4946455	4948138	93.8016	74.4313	113.172	OK
NCU08553	22896	supercont10.3	4949945	4951842	101.53	81.3779	121.683	OK
NCU08552	22897	supercont10.3	4952358	4953399	99.2214	79.2994	119.143	OK
NCU08551	22898	supercont10.3	4955264	4957911	15.5532	7.66568	23.4407	OK
NCU08550	22899	supercont10.3	4958458	4960407	156.964	131.907	182.021	OK
NCU08548	22902	supercont10.3	4964707	4965894	0	0	0	OK
NCU08546	22904	supercont10.3	4969294	4970282	0	0	0	OK
NCU11870	22901	supercont10.3	4963607	4964423	31.4327	20.2197	42.6457	OK
NCU08547	22903	supercont10.3	4967091	4968477	0	0	0	OK
NCU08544	22906	supercont10.3	4975488	4976633	1.29494	0	3.57085	OK
NCU08545	22905	supercont10.3	4971190	4972890	1.26388	0	3.51233	OK
NCU08542	22908	supercont10.3	4983188	4984971	0	0	0	OK
NCU08549	22900	supercont10.3	4961443	4962860	286.276	252.436	320.115	OK
NCU08543	22907	supercont10.3	4980062	4982364	0	0	0	OK
NCU08539	22910	supercont10.3	4991567	4993181	0	0	0	OK
NCU08538	22911	supercont10.3	4993940	4995464	0.83822	0	2.66931	OK
NCU08541	22909	supercont10.3	4987949	4988967	155.161	130.248	180.074	OK
NCU08534	22914	supercont10.3	5016033	5017866	0	0	0	OK
NCU08533	22915	supercont10.3	5019206	5019830	5.73576	0.945873	10.5257	OK
NCU08532	22916	supercont10.3	5024301	5026908	0	0	0	OK
NCU08537	22912	supercont10.3	4995733	4999836	13.02	5.80338	20.2367	OK
NCU08530	22918	supercont10.3	5032587	5033465	1.547	0	4.03457	OK
NCU08531	22917	supercont10.3	5028666	5030727	0	0	0	OK
NCU08529	22919	supercont10.3	5034335	5035300	1.3532	0	3.67974	OK
NCU10276	22920	supercont10.3	5036457	5038646	31.4868	20.2642	42.7094	OK
NCU11287	22921	supercont10.3	5039403	5040597	122.206	100.097	144.316	OK
NCU08527	22922	supercont10.3	5040602	5042431	53.7538	39.0904	68.4172	OK
NCU08523	22926	supercont10.3	5056240	5057244	1.22537	0	3.43931	OK
NCU08526	22923	supercont10.3	5043329	5045534	9.82038	3.55289	16.0879	OK
NCU08524	22925	supercont10.3	5053919	5055726	2.77437	0	6.10565	OK
NCU08525	22924	supercont10.3	5051026	5053003	9.12304	3.08216	15.1639	OK
NCU08796	22930	supercont10.3	5092379	5094174	0	0	0	OK
NCU08522	22927	supercont10.3	5058174	5059242	1.20569	0	3.40176	OK
NCU08797	22929	supercont10.3	5090231	5091512	0.481552	0	1.86943	OK
NCU08521	22928	supercont10.3	5059622	5061738	0	0	0	OK
NCU08795	22931	supercont10.3	5098419	5099550	17.5344	9.15957	25.9092	OK
NCU08794	22932	supercont10.3	5100382	5101897	105.25	84.7322	125.769	OK
NCU08793	22933	supercont10.3	5104544	5106028	37.4749	25.2315	49.7182	OK
NCU08792	22934	supercont10.3	5106887	5109413	28.3351	17.6889	38.9812	OK
NCU08789	22937	supercont10.3	5119160	5119898	0	0	0	OK
NCU08790	22936	supercont10.3	5115407	5116931	1.65848	0	4.23413	OK
NCU08788	22938	supercont10.3	5121052	5122912	15.7164	7.78758	23.6451	OK
NCU08786	22940	supercont10.3	5127434	5128031	24.7495	14.7998	34.6993	OK
NCU08785	22941	supercont10.3	5130162	5131035	0.465945	0	1.83115	OK
NCU08787	22939	supercont10.3	5123998	5126468	11.9534	5.03865	18.8681	OK
NCU08535	22913	supercont10.3	5006390	5013687	30.2996	19.2905	41.3086	OK
NCU08784	22942	supercont10.3	5131724	5133070	39.1208	26.6115	51.6301	OK
NCU08783	22943	supercont10.3	5135613	5136906	3.22553	0	6.81748	OK
NCU08791	22935	supercont10.3	5111784	5114534	156.901	131.849	181.953	OK
NCU08780	22947	supercont10.3	5145732	5146613	0	0	0	OK
NCU08781	22946	supercont10.3	5143943	5144505	0	0	0	OK
NCU11289	22945	supercont10.3	5141443	5142547	1.16066	0	3.31533	OK
NCU11288	22944	supercont10.3	5139233	5141029	57.0574	41.9501	72.1646	OK
NCU11871	22949	supercont10.3	5155311	5155885	1.96424	0	4.76727	OK
NCU11872	22950	supercont10.3	5159803	5160637	1.97957	0	4.79351	OK
NCU11290	22952	supercont10.3	5162638	5163242	0	0	0	OK
NCU08777	22953	supercont10.3	5177584	5178179	0	0	0	OK
NCU11873	22951	supercont10.3	5161509	5162471	3.42935	0	7.13305	OK
NCU07550	22754	supercont10.3	4405141	4406835	1482.42	1407.35	1557.5	OK
NCU07549	22754	supercont10.3	4406554	4407990	72.7593	68.9245	76.5942	OK
NCU08775	22955	supercont10.3	5190118	5191069	11.0379	4.39321	17.6825	OK
